wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
MagR1xysa,https://weibo.cn/comment/MagR1xysa?uid=2180399745&rl=0#cmtfrm,【问答 | #多少度你会开始穿秋裤#】新浪新闻「冲浪问答」第18期：#不建议穿秋裤睡觉# 过去的小长假不少地方经历了大幅降温，一夜入冬，人们被冻得瑟瑟发抖，不得不早早穿上了秋裤，但也有人相信春捂秋冻，坚决不穿秋裤。关于秋裤，你有过这样的疑惑吗：①气温达到多少度就需要穿秋裤了？②紧身秋裤和宽松秋裤哪种更保暖？③不穿秋裤会得老寒腿，真的是这样吗？④“秋裤扎在袜子里”是对冬天最基本的尊重，但也有人为追求时尚露脚踝，这样会对身体健康有危害吗？⑤为什么不建议直接穿秋裤睡觉？⑥穿脱秋裤的时候为什么会有静电？怎么才能减少静电的产生？⑦“光腿神器”不厚，但穿起来比较暖和，是为什么？听@科普中国 专家为你解惑↓ 薄薄一层秋裤里，隐藏了多少奥秘                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:35 ,微博 weibo.com,8,2,2
MagQXl0w1,https://weibo.cn/comment/MagQXl0w1?uid=2180399745&rl=0#cmtfrm,简直笑哭了:你还我童年？  [组图共3张] 原图 ,http://ww2.sinaimg.cn/large/668c33dely1h74t1z1envj20v90s5jtu.jpg http://ww3.sinaimg.cn/large/668c33dely1h74t1z8y2sj20u00ovjs5.jpg http://ww2.sinaimg.cn/large/668c33dely1h74t23cwekj206q04ua9x.jpg,无,2022-10-14 14:34 ,nova8 我由我掌镜,12,3,0
MagQFCdhX,https://weibo.cn/comment/MagQFCdhX?uid=2180399745&rl=0#cmtfrm,微博星星眼:#姚晨摇滚狂花造型新鲜感#@姚晨 新剧《摇滚狂花》正在热播，看了几集不得不说姚晨在剧中的穿搭真的有两把刷子，很有vintage风内味儿，颜色多单品全放在一起却不显繁重感，反而显得更有特色，时尚感太强了 🏻彭莱白天母女一起秒变姐妹！ #姚晨新剧vintage风造型#  [组图共9张] 原图 ,http://ww4.sinaimg.cn/large/006erAWHly1h74t1gbefvj30sg1c076s.jpg http://ww4.sinaimg.cn/large/006erAWHly1h74t1fm0uuj30sg1c0n6o.jpg http://ww3.sinaimg.cn/large/006erAWHly1h74t1gthujj30sg1c0aav.jpg http://ww2.sinaimg.cn/large/006erAWHly1h74t1i7meij30sg1c0tj3.jpg http://ww4.sinaimg.cn/large/006erAWHly1h74t1iymncj30sg1c0n4q.jpg http://ww1.sinaimg.cn/large/006erAWHly1h74t1jmcrej30sg1c00to.jpg http://ww4.sinaimg.cn/large/006erAWHly1h74t1ke76nj30sg1c0zm7.jpg http://ww2.sinaimg.cn/large/006erAWHly1h74t1hk0l0j30sg1c03zc.jpg http://ww4.sinaimg.cn/large/006erAWHly1h74t1kzrc0j30sg1c045g.jpg,无,2022-10-14 14:34 ,iPhone 13 Pro,103,100,98
wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
MagTWo5Xy,https://weibo.cn/comment/MagTWo5Xy?uid=2180399745&rl=0#cmtfrm,环球网:【#不要和会撒娇的熊猫宝宝对视#，因为会上瘾】#熊猫团子眨眼电力十足#，撒起娇来还能接龙↓↓iPanda熊猫频道的微博视频 @iPanda熊猫频道  ,https://h5.sinaimg.cn/m/emoticon/icon/default/co_a1hug-f3910d0e88.png,无,2022-10-14 14:42 ,微博视频号,61,2,3
MagTwnU5Z,https://weibo.cn/comment/MagTwnU5Z?uid=2180399745&rl=0#cmtfrm,温州交警:#您举报 我处理# 【@温州市民，你们举报的这些车辆，罚了！一律罚款100元、记1分！】 @温州市民，你们举报的这些车辆，罚了！一律罚款100元、记1分！  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:41 ,微博 weibo.com,6,5,3
MagTavRk6,https://weibo.cn/comment/MagTavRk6?uid=2180399745&rl=0#cmtfrm,【#这是属于每个人的非凡十年#】“胡同中的公厕升级了”“现在村里全都通了网”“我觉得歼-20让我们非常有底气”“希望未来能坐高铁去台湾”……2012到2022这十年，青年亲历着国家高质量发展。青年如何看待这十年国家发展变化？@中国青年报 社会调查中心发布的调查显示，93.8%受访青年为成为国家发展的参与者和建设者深感自豪。本期《参数》节目，邀请了党的二十大代表李萌，贵州省雷山县丹江镇猫猫河村党支部书记余晓成，西北工业大学学生李官翰，北京师范大学硕士研究生陈海妮，共同分享十年来他们切身感受到的国家发展变化。中国青年报的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,0,0
MagT7vfor,https://weibo.cn/comment/MagT7vfor?uid=2180399745&rl=0#cmtfrm,IN话题指南:#月球每年以3.8厘米的距离远离地球#【BBC高分纪录片《我们真的需要月亮吗？》】近40年的科学观察发现，月球每年依然以3厘米的速度继续远离地球。如果月亮不在现在的位置会怎么样？会在何种程度上影响地球上的生命体？地球与月亮的亲密关系的过去现在和未来究竟如何演变？英国院校百科的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,1,0
MagT5cRgL,https://weibo.cn/comment/MagT5cRgL?uid=2180399745&rl=0#cmtfrm,新浪新闻客户端:#月球每年以3.8厘米的距离远离地球#据说月球每年都在远离地球，这不禁让人担心，月球有可能会脱离轨道永远地离开地球吗？会不会有一天我们看不到月亮了？假如真的没有月球，我们的世界将会怎样？张皓川的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,0,1
MagT4BdEI,https://weibo.cn/comment/MagT4BdEI?uid=2180399745&rl=0#cmtfrm,#多少度你会开始穿秋裤# 天气转冷之后，不少人都穿上了秋裤，甚至有人晚上睡觉也穿，觉得这样更暖和。但是，真的#不建议穿秋裤睡觉# ：①穿秋裤会使肌肉紧绷，得不到充分休息；②入睡后太热可能踢被子，容易感冒；③体表湿气不能充分排出，容易滋生霉菌。那么，天气冷了，你一般穿什么睡觉？ 天气冷了，你一般穿什么睡觉？                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博 weibo.com,158,0,0
MagRexFjV,https://weibo.cn/comment/MagRexFjV?uid=2180399745&rl=0#cmtfrm,【工信部：#我国牵头首个自动驾驶国际标准正式发布#】记者今天从工业和信息化部了解到，我国牵头制定的首个自动驾驶国际标准正式发布。记者了解到，这一国际标准是我国组织德国等二十多个国家的专家，共同对自动驾驶测试场景标准体系做了系统规划，包括场景词汇、安全评估框架、设计运行范围、场景分类等一系列国际标准项目。央视财经的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:35 ,微博发布平台专业版,0,0,0
MagR1xysa,https://weibo.cn/comment/MagR1xysa?uid=2180399745&rl=0#cmtfrm,【问答 | #多少度你会开始穿秋裤#】新浪新闻「冲浪问答」第18期：#不建议穿秋裤睡觉# 过去的小长假不少地方经历了大幅降温，一夜入冬，人们被冻得瑟瑟发抖，不得不早早穿上了秋裤，但也有人相信春捂秋冻，坚决不穿秋裤。关于秋裤，你有过这样的疑惑吗：①气温达到多少度就需要穿秋裤了？②紧身秋裤和宽松秋裤哪种更保暖？③不穿秋裤会得老寒腿，真的是这样吗？④“秋裤扎在袜子里”是对冬天最基本的尊重，但也有人为追求时尚露脚踝，这样会对身体健康有危害吗？⑤为什么不建议直接穿秋裤睡觉？⑥穿脱秋裤的时候为什么会有静电？怎么才能减少静电的产生？⑦“光腿神器”不厚，但穿起来比较暖和，是为什么？听@科普中国 专家为你解惑↓ 薄薄一层秋裤里，隐藏了多少奥秘                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:35 ,微博 weibo.com,8,2,2
MagQXl0w1,https://weibo.cn/comment/MagQXl0w1?uid=2180399745&rl=0#cmtfrm,简直笑哭了:你还我童年？  [组图共3张] 原图 ,http://ww2.sinaimg.cn/large/668c33dely1h74t1z1envj20v90s5jtu.jpg http://ww3.sinaimg.cn/large/668c33dely1h74t1z8y2sj20u00ovjs5.jpg http://ww2.sinaimg.cn/large/668c33dely1h74t23cwekj206q04ua9x.jpg,无,2022-10-14 14:34 ,nova8 我由我掌镜,12,3,0
wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
MagTWo5Xy,https://weibo.cn/comment/MagTWo5Xy?uid=2180399745&rl=0#cmtfrm,环球网:【#不要和会撒娇的熊猫宝宝对视#，因为会上瘾】#熊猫团子眨眼电力十足#，撒起娇来还能接龙↓↓iPanda熊猫频道的微博视频 @iPanda熊猫频道  ,https://h5.sinaimg.cn/m/emoticon/icon/default/co_a1hug-f3910d0e88.png,无,2022-10-14 14:42 ,微博视频号,61,2,3
MagTwnU5Z,https://weibo.cn/comment/MagTwnU5Z?uid=2180399745&rl=0#cmtfrm,温州交警:#您举报 我处理# 【@温州市民，你们举报的这些车辆，罚了！一律罚款100元、记1分！】 @温州市民，你们举报的这些车辆，罚了！一律罚款100元、记1分！  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:41 ,微博 weibo.com,6,5,3
MagTavRk6,https://weibo.cn/comment/MagTavRk6?uid=2180399745&rl=0#cmtfrm,【#这是属于每个人的非凡十年#】“胡同中的公厕升级了”“现在村里全都通了网”“我觉得歼-20让我们非常有底气”“希望未来能坐高铁去台湾”……2012到2022这十年，青年亲历着国家高质量发展。青年如何看待这十年国家发展变化？@中国青年报 社会调查中心发布的调查显示，93.8%受访青年为成为国家发展的参与者和建设者深感自豪。本期《参数》节目，邀请了党的二十大代表李萌，贵州省雷山县丹江镇猫猫河村党支部书记余晓成，西北工业大学学生李官翰，北京师范大学硕士研究生陈海妮，共同分享十年来他们切身感受到的国家发展变化。中国青年报的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,0,0
MagT7vfor,https://weibo.cn/comment/MagT7vfor?uid=2180399745&rl=0#cmtfrm,IN话题指南:#月球每年以3.8厘米的距离远离地球#【BBC高分纪录片《我们真的需要月亮吗？》】近40年的科学观察发现，月球每年依然以3厘米的速度继续远离地球。如果月亮不在现在的位置会怎么样？会在何种程度上影响地球上的生命体？地球与月亮的亲密关系的过去现在和未来究竟如何演变？英国院校百科的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,1,0
MagT5cRgL,https://weibo.cn/comment/MagT5cRgL?uid=2180399745&rl=0#cmtfrm,新浪新闻客户端:#月球每年以3.8厘米的距离远离地球#据说月球每年都在远离地球，这不禁让人担心，月球有可能会脱离轨道永远地离开地球吗？会不会有一天我们看不到月亮了？假如真的没有月球，我们的世界将会怎样？张皓川的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,0,1
MagT4BdEI,https://weibo.cn/comment/MagT4BdEI?uid=2180399745&rl=0#cmtfrm,#多少度你会开始穿秋裤# 天气转冷之后，不少人都穿上了秋裤，甚至有人晚上睡觉也穿，觉得这样更暖和。但是，真的#不建议穿秋裤睡觉# ：①穿秋裤会使肌肉紧绷，得不到充分休息；②入睡后太热可能踢被子，容易感冒；③体表湿气不能充分排出，容易滋生霉菌。那么，天气冷了，你一般穿什么睡觉？ 天气冷了，你一般穿什么睡觉？                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博 weibo.com,158,0,0
MagRexFjV,https://weibo.cn/comment/MagRexFjV?uid=2180399745&rl=0#cmtfrm,【工信部：#我国牵头首个自动驾驶国际标准正式发布#】记者今天从工业和信息化部了解到，我国牵头制定的首个自动驾驶国际标准正式发布。记者了解到，这一国际标准是我国组织德国等二十多个国家的专家，共同对自动驾驶测试场景标准体系做了系统规划，包括场景词汇、安全评估框架、设计运行范围、场景分类等一系列国际标准项目。央视财经的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:35 ,微博发布平台专业版,0,0,0
MagR1xysa,https://weibo.cn/comment/MagR1xysa?uid=2180399745&rl=0#cmtfrm,【问答 | #多少度你会开始穿秋裤#】新浪新闻「冲浪问答」第18期：#不建议穿秋裤睡觉# 过去的小长假不少地方经历了大幅降温，一夜入冬，人们被冻得瑟瑟发抖，不得不早早穿上了秋裤，但也有人相信春捂秋冻，坚决不穿秋裤。关于秋裤，你有过这样的疑惑吗：①气温达到多少度就需要穿秋裤了？②紧身秋裤和宽松秋裤哪种更保暖？③不穿秋裤会得老寒腿，真的是这样吗？④“秋裤扎在袜子里”是对冬天最基本的尊重，但也有人为追求时尚露脚踝，这样会对身体健康有危害吗？⑤为什么不建议直接穿秋裤睡觉？⑥穿脱秋裤的时候为什么会有静电？怎么才能减少静电的产生？⑦“光腿神器”不厚，但穿起来比较暖和，是为什么？听@科普中国 专家为你解惑↓ 薄薄一层秋裤里，隐藏了多少奥秘                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:35 ,微博 weibo.com,8,2,2
MagQXl0w1,https://weibo.cn/comment/MagQXl0w1?uid=2180399745&rl=0#cmtfrm,简直笑哭了:你还我童年？  [组图共3张] 原图 ,http://ww2.sinaimg.cn/large/668c33dely1h74t1z1envj20v90s5jtu.jpg http://ww3.sinaimg.cn/large/668c33dely1h74t1z8y2sj20u00ovjs5.jpg http://ww2.sinaimg.cn/large/668c33dely1h74t23cwekj206q04ua9x.jpg,无,2022-10-14 14:34 ,nova8 我由我掌镜,12,3,0
wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
MagUk2CIY,https://weibo.cn/comment/MagUk2CIY?uid=2180399745&rl=0#cmtfrm,简直笑哭了:为什么在闺蜜车上拖鞋闺蜜就没意见，在男朋友车上拖鞋他就不愿意？  [组图共3张] 原图 ,http://ww4.sinaimg.cn/large/668c33dely1h74o4lfho7j20u00l40t9.jpg http://ww4.sinaimg.cn/large/668c33dely1h74o68hqk9j20u00d6ta7.jpg http://ww4.sinaimg.cn/large/668c33dely1h74o5jw10qj21pv1hc75c.jpg,无,2022-10-14 14:43 ,nova8 我由我掌镜,12,5,6
MagTWo5Xy,https://weibo.cn/comment/MagTWo5Xy?uid=2180399745&rl=0#cmtfrm,环球网:【#不要和会撒娇的熊猫宝宝对视#，因为会上瘾】#熊猫团子眨眼电力十足#，撒起娇来还能接龙↓↓iPanda熊猫频道的微博视频 @iPanda熊猫频道  ,https://h5.sinaimg.cn/m/emoticon/icon/default/co_a1hug-f3910d0e88.png,无,2022-10-14 14:42 ,微博视频号,61,2,3
MagTwnU5Z,https://weibo.cn/comment/MagTwnU5Z?uid=2180399745&rl=0#cmtfrm,温州交警:#您举报 我处理# 【@温州市民，你们举报的这些车辆，罚了！一律罚款100元、记1分！】 @温州市民，你们举报的这些车辆，罚了！一律罚款100元、记1分！  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:41 ,微博 weibo.com,6,5,3
MagTavRk6,https://weibo.cn/comment/MagTavRk6?uid=2180399745&rl=0#cmtfrm,【#这是属于每个人的非凡十年#】“胡同中的公厕升级了”“现在村里全都通了网”“我觉得歼-20让我们非常有底气”“希望未来能坐高铁去台湾”……2012到2022这十年，青年亲历着国家高质量发展。青年如何看待这十年国家发展变化？@中国青年报 社会调查中心发布的调查显示，93.8%受访青年为成为国家发展的参与者和建设者深感自豪。本期《参数》节目，邀请了党的二十大代表李萌，贵州省雷山县丹江镇猫猫河村党支部书记余晓成，西北工业大学学生李官翰，北京师范大学硕士研究生陈海妮，共同分享十年来他们切身感受到的国家发展变化。中国青年报的微博视频                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,0,0
MagT7vfor,https://weibo.cn/comment/MagT7vfor?uid=2180399745&rl=0#cmtfrm,IN话题指南:#月球每年以3.8厘米的距离远离地球#【BBC高分纪录片《我们真的需要月亮吗？》】近40年的科学观察发现，月球每年依然以3厘米的速度继续远离地球。如果月亮不在现在的位置会怎么样？会在何种程度上影响地球上的生命体？地球与月亮的亲密关系的过去现在和未来究竟如何演变？英国院校百科的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,1,0
MagT5cRgL,https://weibo.cn/comment/MagT5cRgL?uid=2180399745&rl=0#cmtfrm,新浪新闻客户端:#月球每年以3.8厘米的距离远离地球#据说月球每年都在远离地球，这不禁让人担心，月球有可能会脱离轨道永远地离开地球吗？会不会有一天我们看不到月亮了？假如真的没有月球，我们的世界将会怎样？张皓川的微博视频  ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博视频号,0,0,1
MagT4BdEI,https://weibo.cn/comment/MagT4BdEI?uid=2180399745&rl=0#cmtfrm,#多少度你会开始穿秋裤# 天气转冷之后，不少人都穿上了秋裤，甚至有人晚上睡觉也穿，觉得这样更暖和。但是，真的#不建议穿秋裤睡觉# ：①穿秋裤会使肌肉紧绷，得不到充分休息；②入睡后太热可能踢被子，容易感冒；③体表湿气不能充分排出，容易滋生霉菌。那么，天气冷了，你一般穿什么睡觉？ 天气冷了，你一般穿什么睡觉？                                 ,https://h5.sinaimg.cn/upload/2016/05/26/319/donate_btn_s.png,无,2022-10-14 14:40 ,微博 weibo.com,158,0,0
